Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	TS_DEC_HP_ELEC	TS_DEC_DIRECT_ELEC	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	TS_HIGH_TEMP	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	
 2110	3.666634				9.413776			435.765704							0.255521				4.523447			0.000000	0.000000							0.000000	0.496357					-1.475603	0.000000													-0.160938	0.000000							-2.284097	0.000000					
 2111	3.666634				6.172259			437.066359							0.414354				4.523447			0.000000	0.000000							0.000000	3.163948					-1.327062	0.000000													-0.160938	0.000000							0.000000	0.000000					
 2112	3.666634				2.733270			438.218350							0.571877				7.457455			0.000000	0.000000							0.000000	3.388131					-1.178477	0.000000													-0.160938	0.000000							-2.934008	0.000000					
 2113	3.225536				0.000000			430.348339							0.406227				7.457455			0.000000	0.441098							0.000000	2.710747					0.000000	7.843455													0.000000	0.160938							0.000000	0.000000					
 2114	1.923803				0.000000			422.330264							0.241942				7.457455			0.000000	1.301734							0.000000	0.000000					0.000000	7.991996													0.000000	0.160938							0.000000	0.000000					
 2115	0.999271				0.000000			414.238382							0.079010				9.835314			0.000000	0.924532							0.000000	0.000000					0.000000	8.066288													0.000000	0.160938							-2.377859	0.000000					
 2116	0.303209				0.000000			405.998406							0.000000				12.661004			0.000000	0.696062							0.000000	0.000000					0.000000	8.214873													0.000000	0.078359							-2.825689	0.000000					
 2117	0.000000				0.000000			397.684637							0.000000				14.945101			0.000000	0.303209							0.000000	0.000000					0.000000	8.289166													0.000000	0.000000							-2.284097	0.000000					
 2118	0.000000				0.000000			390.573860							0.000000				15.929378			0.000000	0.000000							0.000000	0.000000					0.000000	7.086678													0.000000	0.000000							-0.984277	0.000000					
 2119	0.000000				0.000000			388.228425							0.000000				14.742656			0.000000	0.000000							0.000000	0.000000					0.000000	2.321766													0.000000	0.000000							0.000000	1.186722					
 2120	0.000000				0.000000			392.800693							0.000000				14.169989			0.000000	0.000000							0.000000	0.000000					-4.595795	0.000000													0.000000	0.000000							0.000000	0.572667					
 2121	0.000000				0.000000			398.561340							0.000000				13.904336			0.000000	0.000000							0.000000	0.000000					-5.784451	0.000000													0.000000	0.000000							0.000000	0.265652					
 2122	0.673963				0.000000			405.361700							0.000000				13.178136			-0.673963	0.000000							0.000000	0.000000					-6.824513	0.000000													0.000000	0.000000							0.000000	0.726200					
